{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/4/1/0/9281661/waterfall_9281661_2024-04-01T00-16-58.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/3/2/6156457/waterfall_6156457_2022-07-03T02-24-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/3/2/6156456/waterfall_6156456_2022-07-03T02-01-51.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/23/6156214/waterfall_6156214_2022-07-02T23-39-26.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/22/6155699/waterfall_6155699_2022-07-02T22-53-46.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/21/6155697/waterfall_6155697_2022-07-02T21-48-05.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/15/6154834/waterfall_6154834_2022-07-02T15-45-08.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/15/6154834/waterfall_6154834_2022-07-02T15-45-08.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/15/6154833/waterfall_6154833_2022-07-02T15-29-56.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/14/6154463/waterfall_6154463_2022-07-02T14-02-54.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/13/6154461/waterfall_6154461_2022-07-02T13-10-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/12/6153909/waterfall_6153909_2022-07-02T12-14-05.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/11/6153908/waterfall_6153908_2022-07-02T11-33-57.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/11/6153907/waterfall_6153907_2022-07-02T11-00-12.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/10/6153580/waterfall_6153580_2022-07-02T10-33-58.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/10/6153579/waterfall_6153579_2022-07-02T10-09-02.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/9/6153578/waterfall_6153578_2022-07-02T09-46-59.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/9/6153577/waterfall_6153577_2022-07-02T09-06-38.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/8/6153095/waterfall_6153095_2022-07-02T08-53-49.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/8/6153093/waterfall_6153093_2022-07-02T08-18-41.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/7/6153092/waterfall_6153092_2022-07-02T07-13-37.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/6/6152670/waterfall_6152670_2022-07-02T06-40-57.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/6/6152669/waterfall_6152669_2022-07-02T06-26-48.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/5/6152668/waterfall_6152668_2022-07-02T05-34-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/1/6152041/waterfall_6152041_2022-07-02T01-40-59.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/2/1/6152040/waterfall_6152040_2022-07-02T01-06-50.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/23/6151793/waterfall_6151793_2022-07-01T23-17-12.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/21/6151415/waterfall_6151415_2022-07-01T21-20-50.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/16/6150187/waterfall_6150187_2022-07-01T16-01-48.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/15/6150185/waterfall_6150185_2022-07-01T15-16-50.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/14/6149644/waterfall_6149644_2022-07-01T14-13-20.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/13/6151792/waterfall_6151792_2022-07-01T13-58-57.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/13/6151792/waterfall_6151792_2022-07-01T13-58-57.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/13/6149643/waterfall_6149643_2022-07-01T13-42-18.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/12/6149337/waterfall_6149337_2022-07-01T12-29-39.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/12/6149336/waterfall_6149336_2022-07-01T12-09-21.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/11/6149335/waterfall_6149335_2022-07-01T11-39-33.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/11/6149334/waterfall_6149334_2022-07-01T11-27-26.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/11/6149333/waterfall_6149333_2022-07-01T11-06-48.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/10/6148865/waterfall_6148865_2022-07-01T10-36-36.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/9/6148864/waterfall_6148864_2022-07-01T09-59-30.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/9/6148863/waterfall_6148863_2022-07-01T09-06-13.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/8/6148457/waterfall_6148457_2022-07-01T08-49-54.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/8/6148456/waterfall_6148456_2022-07-01T08-19-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/7/6151791/waterfall_6151791_2022-07-01T07-29-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/6/6147894/waterfall_6147894_2022-07-01T06-39-25.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/5/6151790/waterfall_6151790_2022-07-01T05-53-01.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/5/6147892/waterfall_6147892_2022-07-01T05-13-13.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/4/6147540/waterfall_6147540_2022-07-01T04-09-01.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/3/6147538/waterfall_6147538_2022-07-01T03-35-43.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/3/6147537/waterfall_6147537_2022-07-01T03-05-12.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/1/6147227/waterfall_6147227_2022-07-01T01-58-38.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/1/1/6147219/waterfall_6147219_2022-07-01T01-32-49.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/22/6146569/waterfall_6146569_2022-06-30T22-23-05.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/22/6146568/waterfall_6146568_2022-06-30T22-04-44.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/21/6146565/waterfall_6146565_2022-06-30T21-03-35.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/15/6145350/waterfall_6145350_2022-06-30T15-44-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/15/6145350/waterfall_6145350_2022-06-30T15-44-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/13/6144770/waterfall_6144770_2022-06-30T13-59-49.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/12/6144584/waterfall_6144584_2022-06-30T12-36-55.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/12/6144581/waterfall_6144581_2022-06-30T12-05-49.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/11/6145750/waterfall_6145750_2022-06-30T11-33-13.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/10/6144150/waterfall_6144150_2022-06-30T10-58-50.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/10/6144149/waterfall_6144149_2022-06-30T10-42-52.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/10/6144148/waterfall_6144148_2022-06-30T10-12-00.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/9/6144147/waterfall_6144147_2022-06-30T09-18-37.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/8/6143743/waterfall_6143743_2022-06-30T08-31-45.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/8/6145748/waterfall_6145748_2022-06-30T08-17-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/7/6143741/waterfall_6143741_2022-06-30T07-38-32.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/6/6143366/waterfall_6143366_2022-06-30T06-52-04.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/6/6145747/waterfall_6145747_2022-06-30T06-40-32.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/5/6143364/waterfall_6143364_2022-06-30T05-59-49.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/4/6143122/waterfall_6143122_2022-06-30T04-43-00.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/4/6143121/waterfall_6143121_2022-06-30T04-29-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/3/6143119/waterfall_6143119_2022-06-30T03-50-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/2/6142840/waterfall_6142840_2022-06-30T02-52-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/2/6142838/waterfall_6142838_2022-06-30T02-03-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/1/6142837/waterfall_6142837_2022-06-30T01-46-25.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/30/0/6142505/waterfall_6142505_2022-06-30T00-20-37.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/21/6142189/waterfall_6142189_2022-06-29T21-38-38.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/20/6141687/waterfall_6141687_2022-06-29T20-46-30.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/19/6141684/waterfall_6141684_2022-06-29T19-11-20.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/19/6141684/waterfall_6141684_2022-06-29T19-11-20.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/15/6140764/waterfall_6140764_2022-06-29T15-31-47.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/14/6140359/waterfall_6140359_2022-06-29T14-29-46.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/13/6140356/waterfall_6140356_2022-06-29T13-04-45.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/12/6140124/waterfall_6140124_2022-06-29T12-51-18.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/11/6140120/waterfall_6140120_2022-06-29T11-11-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/10/6139632/waterfall_6139632_2022-06-29T10-24-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/9/6139631/waterfall_6139631_2022-06-29T09-52-43.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/9/6139630/waterfall_6139630_2022-06-29T09-31-00.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/9/6142502/waterfall_6142502_2022-06-29T09-06-01.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/8/6139173/waterfall_6139173_2022-06-29T08-44-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/8/6139172/waterfall_6139172_2022-06-29T08-16-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/7/6139171/waterfall_6139171_2022-06-29T07-51-02.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/7/6142501/waterfall_6142501_2022-06-29T07-28-39.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/7/6139170/waterfall_6139170_2022-06-29T07-04-44.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/5/6138781/waterfall_6138781_2022-06-29T05-23-18.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/2/6137883/waterfall_6137883_2022-06-29T02-15-55.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/29/1/6137882/waterfall_6137882_2022-06-29T01-48-55.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/22/6137338/waterfall_6137338_2022-06-28T22-47-05.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/22/6137336/waterfall_6137336_2022-06-28T22-03-57.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/21/6137335/waterfall_6137335_2022-06-28T21-33-37.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/20/6136962/waterfall_6136962_2022-06-28T20-29-35.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/16/6136256/waterfall_6136256_2022-06-28T16-03-39.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/14/6135808/waterfall_6135808_2022-06-28T14-38-57.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/13/6135806/waterfall_6135806_2022-06-28T13-57-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/13/6135806/waterfall_6135806_2022-06-28T13-57-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/13/6135804/waterfall_6135804_2022-06-28T13-03-43.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/12/6135283/waterfall_6135283_2022-06-28T12-17-06.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/11/6135281/waterfall_6135281_2022-06-28T11-18-22.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/28/10/6135019/waterfall_6135019_2022-06-28T10-36-58.png', 'waterfall_status': 'with-signal'}
